Field Site,Transplant Site,Transplant Zone,Transect,Plot #,Origin Zone,Origin Site,SA - zone,SA- sitexzone,SA - site,Genotype.Origin,Genotype.ID,Genotype.Rep,Date,Julian Day,Surivial,Status,# Live Stems,max Height,Flowering.Yes
SBI,Bowens Island,Short,1,27,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 12,C,26-Jun,178,1,0,3,31.75,NA
SBI,Bowens Island,Short,1,28,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 17,B,26-Jun,178,1,0,2,53.34,NA
SBI,Bowens Island,Short,1,29,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 7,A,26-Jun,178,1,0,3,30.48,NA
SBI,Bowens Island,Short,1,30,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 17,D,26-Jun,178,1,0,3,40.64,NA
SBI,Bowens Island,Short,2,1,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 12,F,26-Jun,178,1,0,3,41.91,NA
SBI,Bowens Island,Short,2,2,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 1,G,26-Jun,178,1,0,4,36.83,NA
SBI,Bowens Island,Short,2,3,Tall,BI,allopatric,allopatric,sympatric,TBI,TBI 22,H,26-Jun,178,1,0,7,30.48,NA
SBI,Bowens Island,Short,2,4,Short,BI,sympatric,sympatric,sympatric,SBI,SBI 16,F,26-Jun,178,1,0,6,38.1,NA
SBI,Bowens Island,Short,2,5,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 4,B,26-Jun,178,0,1,NA,NA,NA
SBI,Bowens Island,Short,2,6,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 8,C,26-Jun,178,1,0,2,25.4,NA
SBI,Bowens Island,Short,2,7,Tall,BI,allopatric,allopatric,sympatric,TBI,TBI 6,G,26-Jun,178,1,0,3,31.75,NA
SBI,Bowens Island,Short,2,8,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 15,D,26-Jun,178,1,0,3,30.48,NA
SBI,Bowens Island,Short,2,9,Tall,BI,allopatric,allopatric,sympatric,TBI,TBI 11,A,26-Jun,178,1,0,5,39.37,NA
SBI,Bowens Island,Short,2,10,Short,BI,sympatric,sympatric,sympatric,SBI,SBI 15,C,26-Jun,178,1,0,4,43.18,NA
SBI,Bowens Island,Short,2,11,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 20,C,26-Jun,178,1,0,6,26.67,NA
SBI,Bowens Island,Short,2,12,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 10,D,26-Jun,178,1,0,5,48.26,NA
SBI,Bowens Island,Short,2,13,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 22,E,26-Jun,178,1,0,2,26.67,NA
SBI,Bowens Island,Short,2,14,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 16,H,26-Jun,178,1,0,3,40.64,NA
SBI,Bowens Island,Short,2,15,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 7,B,26-Jun,178,1,0,3,35.56,NA
SBI,Bowens Island,Short,2,16,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 25,G,26-Jun,178,1,0,4,30.48,NA
SBI,Bowens Island,Short,2,17,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 3,C,26-Jun,178,1,0,3,25.4,NA
SBI,Bowens Island,Short,2,18,Short,BI,sympatric,sympatric,sympatric,SBI,SBI 19,E,26-Jun,178,1,0,3,45.72,NA
SBI,Bowens Island,Short,2,19,Short,BI,sympatric,sympatric,sympatric,SBI,SBI 7,G,26-Jun,178,1,0,4,30.48,NA
SBI,Bowens Island,Short,2,20,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 6,A,26-Jun,178,1,0,2,30.48,NA
SBI,Bowens Island,Short,2,21,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 5,E,26-Jun,178,1,0,4,41.91,NA
SBI,Bowens Island,Short,2,22,Tall,BI,allopatric,allopatric,sympatric,TBI,TBI 4,B,26-Jun,178,1,0,2,33.02,NA
SBI,Bowens Island,Short,2,23,Short,BI,sympatric,sympatric,sympatric,SBI,SBI 20,E,26-Jun,178,1,0,3,36.83,NA
SBI,Bowens Island,Short,2,24,Tall,BI,allopatric,allopatric,sympatric,TBI,TBI 21,D,26-Jun,178,1,0,4,50.8,NA
SBI,Bowens Island,Short,2,25,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 24,F,26-Jun,178,1,0,4,43.18,NA
SBI,Bowens Island,Short,2,26,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 6,A,26-Jun,178,1,0,3,30.48,NA
SBI,Bowens Island,Short,2,27,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 13,D,26-Jun,178,1,0,2,25.4,NA
SBI,Bowens Island,Short,2,28,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 15,D,26-Jun,178,1,0,4,25.4,NA
SBI,Bowens Island,Short,2,29,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 2,C,26-Jun,178,1,0,4,46.99,NA
SBI,Bowens Island,Short,2,30,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 13,A,26-Jun,178,1,0,1,25.4,NA
SFB,Folly Beach,Short,3,1,Tall,FB,allopatric,allopatric,sympatric,TFB,TFB 13,F,26-Jun,178,1,0,2,38.1,NA
SFB,Folly Beach,Short,3,2,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 25,D,26-Jun,178,1,0,5,50.8,NA
SFB,Folly Beach,Short,3,3,Tall,BI,allopatric,allopatric,allopatric,TBI,TBI 14,B,26-Jun,178,1,0,3,39.37,NA
SFB,Folly Beach,Short,3,4,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 20,F,26-Jun,178,1,0,2,36.83,NA
SFB,Folly Beach,Short,3,5,Tall,BI,allopatric,allopatric,allopatric,TBI,TBI 6,D,26-Jun,178,1,0,4,40.64,NA
SFB,Folly Beach,Short,3,6,Short,BI,sympatric,allopatric,allopatric,SBI,SBI 7,H,26-Jun,178,1,0,3,30.48,NA
SFB,Folly Beach,Short,3,7,Short,FB,sympatric,sympatric,sympatric,SFB,SFB 6,G,26-Jun,178,1,0,2,33.02,NA
SFB,Folly Beach,Short,3,8,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 24,H,26-Jun,178,1,0,5,33.02,NA
SFB,Folly Beach,Short,3,9,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 20,E,26-Jun,178,1,0,2,39.37,NA
SFB,Folly Beach,Short,3,10,Short,BI,sympatric,allopatric,allopatric,SBI,SBI 1,A,26-Jun,178,1,0,3,38.1,NA
SFB,Folly Beach,Short,3,11,Tall,BI,allopatric,allopatric,allopatric,TBI,TBI 1 ,C,26-Jun,178,1,0,2,35.56,NA
SFB,Folly Beach,Short,3,12,Tall,FB,allopatric,allopatric,sympatric,TFB,TFB 25,D,26-Jun,178,1,0,3,39.37,NA
SFB,Folly Beach,Short,3,13,Short,BI,sympatric,allopatric,allopatric,SBI,SBI 9,G,26-Jun,178,1,0,4,36.83,NA
SFB,Folly Beach,Short,3,14,Short,FB,sympatric,sympatric,sympatric,SFB,SFB 4,G,26-Jun,178,1,0,4,27.94,NA
SFB,Folly Beach,Short,3,15,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 17,A,26-Jun,178,1,0,1,35.56,NA
SFB,Folly Beach,Short,3,16,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 5,C,26-Jun,178,1,0,3,33.02,NA
SFB,Folly Beach,Short,3,17,Short,BI,sympatric,allopatric,allopatric,SBI,SBI 10,D,26-Jun,178,0,1,NA,NA,NA
SFB,Folly Beach,Short,3,18,Tall,BI,allopatric,allopatric,allopatric,TBI,TBI 19,G,26-Jun,178,1,0,5,33.02,NA
SFB,Folly Beach,Short,3,19,Tall,BI,allopatric,allopatric,allopatric,TBI,TBI 22,F,26-Jun,178,1,0,6,26.67,NA
SFB,Folly Beach,Short,3,20,Tall,FB,allopatric,allopatric,sympatric,TFB,TFB 4,C,26-Jun,178,1,0,4,33.02,NA
SFB,Folly Beach,Short,3,21,Tall,FB,allopatric,allopatric,sympatric,TFB,TFB 10,C,26-Jun,178,1,0,4,35.56,NA
SFB,Folly Beach,Short,3,22,Tall,FB,allopatric,allopatric,sympatric,TFB,TFB 5,C,26-Jun,178,1,0,1,27.94,NA
SFB,Folly Beach,Short,3,23,Short,FB,sympatric,sympatric,sympatric,SFB,SFB 12,A,26-Jun,178,1,0,2,38.1,NA
SFB,Folly Beach,Short,3,24,Short,FB,sympatric,sympatric,sympatric,SFB,SFB 11,E,26-Jun,178,0,1,NA,NA,NA
SFB,Folly Beach,Short,3,25,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 16,C,26-Jun,178,1,0,4,31.75,NA
SFB,Folly Beach,Short,3,26,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 15,F,26-Jun,178,1,0,2,44.45,NA
SFB,Folly Beach,Short,3,27,Short,FB,sympatric,sympatric,sympatric,SFB,SFB 15,A,26-Jun,178,1,0,3,24.13,NA
SFB,Folly Beach,Short,3,28,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 8,G,26-Jun,178,1,0,5,36.83,NA
SFB,Folly Beach,Short,3,29,Short,BI,sympatric,allopatric,allopatric,SBI,SBI 16,H,26-Jun,178,1,0,4,36.83,NA
SFB,Folly Beach,Short,3,30,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 9,H,26-Jun,178,1,0,5,46.99,NA
SFB,Folly Beach,Short,4,1,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 1 ,F,26-Jun,178,1,0,2,27.94,NA
SFB,Folly Beach,Short,4,2,Tall,BI,allopatric,allopatric,allopatric,TBI,TBI 3,G,26-Jun,178,1,0,3,38.1,NA
SFB,Folly Beach,Short,4,3,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 16,D,26-Jun,178,1,0,1,27.94,NA
SFB,Folly Beach,Short,4,4,Short,FB,sympatric,sympatric,sympatric,SFB,SFB 2,F,26-Jun,178,1,0,3,27.94,NA
SFB,Folly Beach,Short,4,5,Tall,BI,allopatric,allopatric,allopatric,TBI,TBI 21,H,26-Jun,178,1,0,2,27.94,NA
SFB,Folly Beach,Short,4,6,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 7,H,26-Jun,178,1,0,6,35.56,NA
SFB,Folly Beach,Short,4,7,Short,BI,sympatric,allopatric,allopatric,SBI,SBI 20,H,26-Jun,178,1,0,2,30.48,NA
SFB,Folly Beach,Short,4,8,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 6,B,26-Jun,178,1,0,3,33.02,NA
SFB,Folly Beach,Short,4,9,Tall,BI,allopatric,allopatric,allopatric,TBI,TBI 4,G,26-Jun,178,1,0,1,16.51,NA
SFB,Folly Beach,Short,4,10,Short,BI,sympatric,allopatric,allopatric,SBI,SBI 15,A,26-Jun,178,1,0,5,39.37,NA
SFB,Folly Beach,Short,4,11,Tall,BI,allopatric,allopatric,allopatric,TBI,TBI 17,F,26-Jun,178,1,0,5,44.45,NA
SFB,Folly Beach,Short,4,12,Short,BI,sympatric,allopatric,allopatric,SBI,SBI 19,B,26-Jun,178,1,0,2,34.29,NA
SFB,Folly Beach,Short,4,13,Tall,FB,allopatric,allopatric,sympatric,TFB,TFB 3,G,26-Jun,178,1,0,3,30.48,NA
SFB,Folly Beach,Short,4,14,Short,FB,sympatric,sympatric,sympatric,SFB,SFB 19,A,26-Jun,178,1,0,6,27.94,NA
SFB,Folly Beach,Short,4,15,Tall,FB,allopatric,allopatric,sympatric,TFB,TFB 7,D,26-Jun,178,1,0,4,36.83,NA
SFB,Folly Beach,Short,4,16,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 19,C,26-Jun,178,1,0,2,13.97,NA
SFB,Folly Beach,Short,4,17,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 13,F,26-Jun,178,1,0,2,36.83,NA
SFB,Folly Beach,Short,4,18,Short,BI,sympatric,allopatric,allopatric,SBI,SBI 6,C,26-Jun,178,1,0,3,31.75,NA
SFB,Folly Beach,Short,4,19,Tall,BI,allopatric,allopatric,allopatric,TBI,TBI 11,H,26-Jun,178,1,0,1,30.48,NA
SFB,Folly Beach,Short,4,20,Tall,FJ,allopatric,allopatric,allopatric,TFJ,TFJ 9,E,26-Jun,178,1,0,4,38.1,NA
SFB,Folly Beach,Short,4,21,Short,BI,sympatric,allopatric,allopatric,SBI,SBI 2 ,E,26-Jun,178,1,0,2,40.64,NA
SFB,Folly Beach,Short,4,22,Tall,FB,allopatric,allopatric,sympatric,TFB,TFB 17,C,26-Jun,178,1,0,5,29.21,NA
SFB,Folly Beach,Short,4,23,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 13,C,26-Jun,178,1,0,1,24.13,NA
SFB,Folly Beach,Short,4,24,Short,FB,sympatric,sympatric,sympatric,SFB,SFB 9,C,26-Jun,178,1,0,3,31.75,NA
SFB,Folly Beach,Short,4,25,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 22,D,26-Jun,178,1,0,4,30.48,NA
SFB,Folly Beach,Short,4,26,Tall,FB,allopatric,allopatric,sympatric,TFB,TFB 12,A,26-Jun,178,1,0,1,10.16,NA
SFB,Folly Beach,Short,4,27,Short,FJ,sympatric,allopatric,allopatric,SFJ,SFJ 12,D,26-Jun,178,1,0,3,22.86,NA
SFB,Folly Beach,Short,4,28,Short,FB,sympatric,sympatric,sympatric,SFB,SFB 25,B,26-Jun,178,1,0,3,29.21,NA
SFB,Folly Beach,Short,4,29,Short,FB,sympatric,sympatric,sympatric,SFB,SFB 23,B,26-Jun,178,1,0,5,33.02,NA
SFB,Folly Beach,Short,4,30,Tall,FB,allopatric,allopatric,sympatric,TFB,TFB 1,B,26-Jun,178,1,0,1,27.94,NA
SFJ,Fort Johnson,Short,5,1,Short,FJ,sympatric,sympatric,sympatric,SFJ,SFJ 20,D,26-Jun,178,1,0,6,22.86,NA
SFJ,Fort Johnson,Short,5,2,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 1,A,26-Jun,178,1,0,3,29.21,NA
SFJ,Fort Johnson,Short,5,3,Tall,FJ,allopatric,allopatric,sympatric,TFJ,TFJ 13,A,26-Jun,178,1,0,1,7.62,NA
SFJ,Fort Johnson,Short,5,4,Tall,FJ,allopatric,allopatric,sympatric,TFJ,TFJ 9,C,26-Jun,178,0,1,NA,NA,NA
SFJ,Fort Johnson,Short,5,5,Short,FJ,sympatric,sympatric,sympatric,SFJ,SFJ 25,H,26-Jun,178,1,0,1,30.48,NA
SFJ,Fort Johnson,Short,5,6,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 4,D,26-Jun,178,1,0,3,50.8,NA
SFJ,Fort Johnson,Short,5,7,Short,BI,sympatric,allopatric,allopatric,SBI,SBI 1,C,26-Jun,178,0,1,NA,NA,NA
SFJ,Fort Johnson,Short,5,8,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 6,E,26-Jun,178,1,0,2,19.05,NA
SFJ,Fort Johnson,Short,5,9,Tall,FJ,allopatric,allopatric,sympatric,TFJ,TFJ 15,B,26-Jun,178,1,0,1,25.4,NA
SFJ,Fort Johnson,Short,5,10,Short,FJ,sympatric,sympatric,sympatric,SFJ,SFJ 22,F,26-Jun,178,1,0,1,20.32,NA
SFJ,Fort Johnson,Short,5,11,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 5,D,26-Jun,178,0,1,NA,NA,NA
SFJ,Fort Johnson,Short,5,12,Tall,BI,allopatric,allopatric,allopatric,TBI,TBI 14,C,26-Jun,178,0,1,NA,NA,NA
SFJ,Fort Johnson,Short,5,13,Short,BI,sympatric,allopatric,allopatric,SBI,SBI 10,A,26-Jun,178,0,1,NA,NA,NA
SFJ,Fort Johnson,Short,5,14,Short,BI,sympatric,allopatric,allopatric,SBI,SBI 16,G ,26-Jun,178,1,0,2,33.02,NA
SFJ,Fort Johnson,Short,5,15,Tall,FJ,allopatric,allopatric,sympatric,TFJ,TFJ 24,D,26-Jun,178,1,0,2,30.48,NA
SFJ,Fort Johnson,Short,5,16,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 7,C,26-Jun,178,1,0,1,17.78,NA
SFJ,Fort Johnson,Short,5,17,Short,FJ,sympatric,sympatric,sympatric,SFJ,SFJ 8,F,26-Jun,178,0,1,NA,NA,NA
SFJ,Fort Johnson,Short,5,18,Tall,BI,allopatric,allopatric,allopatric,TBI,TBI 6,A,26-Jun,178,1,0,3,38.1,NA
SFJ,Fort Johnson,Short,5,19,Tall,FJ,allopatric,allopatric,sympatric,TFJ,TFJ 5,G ,26-Jun,178,1,0,1,25.4,NA
SFJ,Fort Johnson,Short,5,20,Short,FJ,sympatric,sympatric,sympatric,SFJ,SFJ 13,F,26-Jun,178,1,0,1,46.99,NA
SFJ,Fort Johnson,Short,5,21,Tall,BI,allopatric,allopatric,allopatric,TBI,TBI 11,C,26-Jun,178,1,0,3,27.94,NA
SFJ,Fort Johnson,Short,5,22,Short,BI,sympatric,allopatric,allopatric,SBI,SBI 20,C,26-Jun,178,0,1,NA,NA,NA
SFJ,Fort Johnson,Short,5,23,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 3,A,26-Jun,178,1,0,2,33.02,NA
SFJ,Fort Johnson,Short,5,24,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 25,C,26-Jun,178,1,0,5,30.48,NA
SFJ,Fort Johnson,Short,5,25,Tall,BI,allopatric,allopatric,allopatric,TBI,TBI 1,A,26-Jun,178,1,0,5,43.18,NA
SFJ,Fort Johnson,Short,5,26,Tall,BI,allopatric,allopatric,allopatric,TBI,TBI 4,D,26-Jun,178,0,1,NA,NA,NA
SFJ,Fort Johnson,Short,5,27,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 4,A,26-Jun,178,1,0,3,35.56,NA
SFJ,Fort Johnson,Short,5,28,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 12,F,26-Jun,178,1,0,4,26.67,NA
SFJ,Fort Johnson,Short,5,29,Short,BI,sympatric,allopatric,allopatric,SBI,SBI 6,G,26-Jun,178,NA,NA,NA,NA,NA
SFJ,Fort Johnson,Short,5,30,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 9,D,26-Jun,178,NA,NA,NA,NA,NA
SFJ,Fort Johnson,Short,6,1,Short,FJ,sympatric,sympatric,sympatric,SFJ,SFJ 7,E,26-Jun,178,0,1,NA,NA,NA
SFJ,Fort Johnson,Short,6,2,Tall,FJ,allopatric,allopatric,sympatric,TFJ,TFJ 17,F,26-Jun,178,1,0,2,38.1,NA
SFJ,Fort Johnson,Short,6,3,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 15,E,26-Jun,178,1,0,4,30.48,NA
SFJ,Fort Johnson,Short,6,4,Short,FJ,sympatric,sympatric,sympatric,SFJ,SFJ 6,F,26-Jun,178,1,0,2,27.94,NA
SFJ,Fort Johnson,Short,6,5,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 12,B,26-Jun,178,1,0,2,40.64,NA
SFJ,Fort Johnson,Short,6,6,Short,FJ,sympatric,sympatric,sympatric,SFJ,SFJ 9,E,26-Jun,178,1,0,7,30.48,NA
SFJ,Fort Johnson,Short,6,7,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 23,E,26-Jun,178,1,0,2,45.72,NA
SFJ,Fort Johnson,Short,6,8,Short,BI,sympatric,allopatric,allopatric,SBI,SBI 9,E,26-Jun,178,0,1,NA,NA,NA
SFJ,Fort Johnson,Short,6,9,Tall,BI,allopatric,allopatric,allopatric,TBI,TBI 3,D,26-Jun,178,1,0,7,35.56,NA
SFJ,Fort Johnson,Short,6,10,Short,FJ,sympatric,sympatric,sympatric,SFJ,SFJ 16,G,26-Jun,178,1,0,2,30.48,NA
SFJ,Fort Johnson,Short,6,11,Tall,FJ,allopatric,allopatric,sympatric,TFJ,TFJ 19,A,26-Jun,178,1,0,4,34.29,NA
SFJ,Fort Johnson,Short,6,12,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 17,F,26-Jun,178,1,0,1,25.4,NA
SFJ,Fort Johnson,Short,6,13,Short,FJ,sympatric,sympatric,sympatric,SFJ,SFJ 12,C,26-Jun,178,0,1,NA,NA,NA
SFJ,Fort Johnson,Short,6,14,Tall,BI,allopatric,allopatric,allopatric,TBI,TBI 19,H,26-Jun,178,1,0,2,38.1,NA
SFJ,Fort Johnson,Short,6,15,Tall,FJ,allopatric,allopatric,sympatric,TFJ,TFJ 1 ,B,26-Jun,178,1,0,3,41.91,NA
SFJ,Fort Johnson,Short,6,16,Short,BI,sympatric,allopatric,allopatric,SBI,SBI 19,H,26-Jun,178,1,0,2,40.64,NA
SFJ,Fort Johnson,Short,6,17,Short,BI,sympatric,allopatric,allopatric,SBI,SBI 15,F,26-Jun,178,1,0,4,38.1,NA
SFJ,Fort Johnson,Short,6,18,Tall,BI,allopatric,allopatric,allopatric,TBI,TBI 21,E,26-Jun,178,1,0,4,38.1,NA
SFJ,Fort Johnson,Short,6,19,Tall,FJ,allopatric,allopatric,sympatric,TFJ,TFJ 16,H,26-Jun,178,1,0,1,30.48,NA
SFJ,Fort Johnson,Short,6,20,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 13,C,26-Jun,178,1,0,2,36.83,NA
SFJ,Fort Johnson,Short,6,21,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 2,B,26-Jun,178,1,0,1,38.1,NA
SFJ,Fort Johnson,Short,6,22,Short,BI,sympatric,allopatric,allopatric,SBI,SBI 2 ,H,26-Jun,178,1,0,2,41.91,NA
SFJ,Fort Johnson,Short,6,23,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 10,G ,26-Jun,178,1,0,3,40.64,NA
SFJ,Fort Johnson,Short,6,24,Tall,FJ,allopatric,allopatric,sympatric,TFJ,TFJ 20,H,26-Jun,178,1,0,4,22.86,NA
SFJ,Fort Johnson,Short,6,25,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 11,H,26-Jun,178,1,0,5,27.94,NA
SFJ,Fort Johnson,Short,6,26,Tall,BI,allopatric,allopatric,allopatric,TBI,TBI 17,B,26-Jun,178,1,0,4,48.26,NA
SFJ,Fort Johnson,Short,6,27,Tall,FB,allopatric,allopatric,allopatric,TFB,TFB 25,E,26-Jun,178,0,1,NA,NA,NA
SFJ,Fort Johnson,Short,6,28,Tall,BI,allopatric,allopatric,allopatric,TBI,TBI 22,E,26-Jun,178,1,0,5,22.86,NA
SFJ,Fort Johnson,Short,6,29,Short,BI,sympatric,allopatric,allopatric,SBI,SBI 7,B,26-Jun,178,1,0,2,27.94,NA
SFJ,Fort Johnson,Short,6,30,Short,FB,sympatric,allopatric,allopatric,SFB,SFB 19,G,26-Jun,178,1,0,1,26.67,NA
TFB,Folly Beach,Tall,7,1,Short,FB,allopatric,allopatric,sympatric,SFB,SFB 9,E,26-Jun,178,1,0,2,25.4,NA
TFB,Folly Beach,Tall,7,2,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 3,B,26-Jun,178,1,0,2,20.32,NA
TFB,Folly Beach,Tall,7,3,Tall,FJ,sympatric,allopatric,allopatric,TFJ,TFJ 5,F,26-Jun,178,1,0,1,45.72,NA
TFB,Folly Beach,Tall,7,4,Short,FB,allopatric,allopatric,sympatric,SFB,SFB 12,D,26-Jun,178,1,0,1,40.64,NA
TFB,Folly Beach,Tall,7,5,Short,FJ,allopatric,allopatric,allopatric,SFJ,SFJ 7,G,26-Jun,178,1,0,2,30.48,NA
TFB,Folly Beach,Tall,7,6,Tall,FB,sympatric,sympatric,sympatric,TFB,TFB 12,C,26-Jun,178,1,0,2,53.34,NA
TFB,Folly Beach,Tall,7,7,Short,FB,allopatric,allopatric,sympatric,SFB,SFB 4,E,26-Jun,178,0,1,NA,NA,NA
TFB,Folly Beach,Tall,7,8,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 7,F,26-Jun,178,0,1,NA,NA,NA
TFB,Folly Beach,Tall,7,9,Tall,FJ,sympatric,allopatric,allopatric,TFJ,TFJ 19,B,26-Jun,178,0,1,NA,NA,NA
TFB,Folly Beach,Tall,7,10,Short,FJ,allopatric,allopatric,allopatric,SFJ,SFJ 22,H,26-Jun,178,1,0,3,33.02,NA
TFB,Folly Beach,Tall,7,11,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 19,A,26-Jun,178,1,0,1,49.53,NA
TFB,Folly Beach,Tall,7,12,Tall,FJ,sympatric,allopatric,allopatric,TFJ,TFJ 20,G,26-Jun,178,1,0,2,24.13,NA
TFB,Folly Beach,Tall,7,13,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 17,E,26-Jun,178,0,1,NA,NA,NA
TFB,Folly Beach,Tall,7,14,Tall,FB,sympatric,sympatric,sympatric,TFB,TFB 4,Z,26-Jun,178,0,1,NA,NA,NA
TFB,Folly Beach,Tall,7,15,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 10,F,26-Jun,178,1,0,1,55.88,NA
TFB,Folly Beach,Tall,7,16,Short,FB,allopatric,allopatric,sympatric,SFB,SFB 19,D,26-Jun,178,0,1,NA,NA,NA
TFB,Folly Beach,Tall,7,17,Short,FB,allopatric,allopatric,sympatric,SFB,SFB 6,C,26-Jun,178,1,0,1,17.78,NA
TFB,Folly Beach,Tall,7,18,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 4,E,26-Jun,178,0,1,NA,NA,NA
TFB,Folly Beach,Tall,7,19,Short,FJ,allopatric,allopatric,allopatric,SFJ,SFJ 16,B,26-Jun,178,1,0,1,36.83,NA
TFB,Folly Beach,Tall,7,20,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 15,E,26-Jun,178,1,0,2,50.8,NA
TFB,Folly Beach,Tall,7,21,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 22,A,26-Jun,178,0,1,NA,NA,NA
TFB,Folly Beach,Tall,7,22,Short,FJ,allopatric,allopatric,allopatric,SFJ,SFJ 25,C,26-Jun,178,0,1,NA,NA,NA
TFB,Folly Beach,Tall,7,23,Tall,FJ,sympatric,allopatric,allopatric,TFJ,TFJ 17,E,26-Jun,178,1,0,1,25.4,NA
TFB,Folly Beach,Tall,7,24,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 21,G,26-Jun,178,0,1,NA,NA,NA
TFB,Folly Beach,Tall,7,25,Tall,FB,sympatric,sympatric,sympatric,TFB,TFB 5,A,26-Jun,178,0,1,NA,NA,NA
TFB,Folly Beach,Tall,7,26,Tall,FJ,sympatric,allopatric,allopatric,TFJ,TFJ 15,C,26-Jun,178,1,0,1,34.29,NA
TFB,Folly Beach,Tall,7,27,Tall,FB,sympatric,sympatric,sympatric,TFB,TFB 1,E,26-Jun,178,1,0,1,20.32,NA
TFB,Folly Beach,Tall,7,28,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 2,G,26-Jun,178,1,0,1,41.91,NA
TFB,Folly Beach,Tall,7,29,Tall,FB,sympatric,sympatric,sympatric,TFB,TFB 7,E,26-Jun,178,1,0,1,57.15,NA
TFB,Folly Beach,Tall,7,30,Short,FJ,allopatric,allopatric,allopatric,SFJ,SFJ 13,B,26-Jun,178,1,0,1,48.26,NA
TFB,Folly Beach,Tall,8,1,Tall,BI,sympatric,allopatric,allopatric,TBI,TBI 11,F,26-Jun,178,1,0,1,25.4,NA
TFB,Folly Beach,Tall,8,2,Short,BI,allopatric,allopatric,allopatric,SBI,SBI 6,E,26-Jun,178,1,0,1,45.72,NA
